customer_id,name,age,nationality,occupation,account_opening_date,pep_status,sanctions_match,address_change_count
CUST002107,Theodore Long,58,"Iran, Islamic Republic of",Researcher,2016-11-04,0,0,2
CUST002108,Dawn Davis,79,Saint Kitts and Nevis,Sales Representative,2011-12-09,0,0,1
CUST002109,Cynthia Clark,27,Azerbaijan,Student,2016-03-31,0,0,0
CUST002110,Sydney Welch,38,South Georgia and the South Sandwich Islands,Lawyer,2021-03-19,0,0,0
CUST002111,Pamela Sullivan,53,Estonia,Student,2019-12-26,0,0,0
CUST002112,Sean Morrow,29,Dominica,Unemployed,2010-12-08,0,0,3
CUST002113,Kaitlin Gutierrez,19,Cocos (Keeling) Islands,Researcher,2013-01-11,0,0,0
CUST002114,Michelle Mcdowell,30,Timor-Leste,Government Employee,2015-06-12,0,0,5
CUST002115,Samantha Hale,70,Vanuatu,Business Owner,2013-03-26,0,0,0
CUST002116,Heather Guzman,49,South Africa,Lawyer,2023-07-19,0,0,0
CUST002117,Nancy Chavez,33,Uganda,Researcher,2023-06-07,0,0,1
CUST002118,Anthony May,49,Kyrgyzstan,IT Professional,2023-07-30,0,0,0
CUST002119,Rachel Taylor,49,Niger,IT Professional,2021-05-17,0,0,2
CUST002120,Mark Edwards,28,Svalbard and Jan Mayen,Researcher,2016-12-23,0,0,3
CUST002121,Christopher Black,27,Viet Nam,Retired,2013-10-28,0,0,0
CUST002122,Sandra Hines,32,"Tanzania, United Republic of",Teacher,2012-10-19,0,0,2
CUST002123,Melissa Sparks,34,Côte d'Ivoire,Retired,2014-03-14,0,0,1
CUST002124,John Moss,57,Cyprus,Business Owner,2021-02-08,0,0,0
CUST002125,Michael Serrano,35,Papua New Guinea,Consultant,2010-11-07,0,0,0
CUST002126,Christina Perry,72,Lebanon,IT Professional,2012-11-19,0,0,4
CUST002127,Shawn Duffy,90,Niger,Teacher,2021-04-24,0,0,0
CUST002128,Courtney Vaughan,42,China,Business Owner,2017-02-03,0,0,3
CUST002129,Maria Sims,76,Australia,IT Professional,2010-09-12,0,0,1
CUST002130,Valerie Gonzalez,39,"Micronesia, Federated States of",Teacher,2017-04-21,0,0,0
CUST002131,Caroline Morales,47,Spain,Consultant,2020-10-20,0,0,1
CUST002132,David Davis,61,Palau,Retired,2015-08-20,0,0,3
CUST002133,Travis Wilson,49,Haiti,Consultant,2010-08-15,0,0,2
CUST002134,Jessica Mora,68,Viet Nam,Lawyer,2017-09-26,0,0,1
CUST002135,Michael Wilson,63,Namibia,Researcher,2011-02-18,0,0,3
CUST002136,Cheryl Atkins,38,Singapore,Engineer,2016-11-26,0,0,0
CUST002137,Donna Snyder,49,Angola,Manager,2013-01-26,0,0,4
CUST002138,Scott Greene,56,Seychelles,Manager,2013-01-06,0,0,3
CUST002139,Diane Byrd MD,29,Guadeloupe,Business Owner,2012-07-05,0,0,2
CUST002140,Charles Roberts,64,Fiji,Manager,2013-06-18,0,0,3
CUST002141,Luke Solomon,35,Comoros,Retired,2011-10-28,0,0,1
CUST002142,Michael Ellis,38,Egypt,Researcher,2017-09-22,0,0,2
CUST002143,Casey Morris,30,France,Financial Analyst,2013-10-18,0,0,1
CUST002144,Melissa Reeves,38,Guatemala,Accountant,2024-01-28,0,0,1
CUST002145,Nancy Scott,25,Peru,Financial Analyst,2016-03-09,0,0,1
CUST002146,Anthony Cook,63,North Macedonia,Business Owner,2017-01-07,0,0,0
CUST002147,Terry Barajas,24,Andorra,Researcher,2021-12-28,0,0,1
CUST002148,Tracy George,40,French Southern Territories,Teacher,2015-02-08,0,0,0
CUST002149,Amber King,39,Cambodia,Consultant,2011-05-11,0,0,0
CUST002150,Elizabeth Foster,39,Ecuador,Consultant,2017-07-19,0,0,1
CUST002151,Walter Hansen,46,Anguilla,Sales Representative,2023-11-07,0,0,3
CUST002152,Debbie Gordon,30,Morocco,Unemployed,2011-01-23,0,0,1
CUST002153,Sherry Anderson,19,Uganda,Student,2013-10-21,0,0,2
CUST002154,Joseph Thomas,46,Guinea-Bissau,Unemployed,2018-06-29,0,0,0
CUST002155,Andrew Anderson,69,Azerbaijan,Retired,2011-06-23,0,0,1
CUST002156,Sandy Adkins,44,Cabo Verde,Researcher,2011-06-30,0,0,0
CUST002157,Diane Mcdowell,67,Luxembourg,Financial Analyst,2019-05-06,0,0,0
CUST002158,Pam Baker,40,Sweden,Researcher,2023-04-19,0,0,2
CUST002159,Steven Stewart,61,Western Sahara,Teacher,2011-05-12,0,0,2
CUST002160,Pamela Hernandez DVM,39,Tonga,Researcher,2013-09-03,0,0,0
CUST002161,Rebecca Brown,60,San Marino,Accountant,2020-08-16,0,1,1
CUST002162,David Johnson,54,Saint Martin (French part),Sales Representative,2012-09-09,0,0,3
CUST002163,Michael Graham,78,Thailand,Researcher,2010-07-20,0,0,0
CUST002164,Tammy Williams MD,73,Serbia,Financial Analyst,2015-12-03,0,0,0
CUST002165,Karina Vasquez,20,Sweden,Manager,2021-02-18,0,0,2
CUST002166,Sharon Martinez,80,"Bonaire, Sint Eustatius and Saba",IT Professional,2019-01-06,0,0,0
CUST002167,Sean White,36,Bulgaria,Accountant,2023-09-28,0,0,5
CUST002168,Jordan Nelson,40,"Tanzania, United Republic of",Business Owner,2011-08-10,0,0,2
CUST002169,Laurie Silva,46,Anguilla,Government Employee,2021-12-25,0,0,1
CUST002170,Kelly Duncan,47,Mozambique,Consultant,2020-03-03,0,0,1
CUST002171,Billy Tate,56,Qatar,Doctor,2024-01-09,0,0,1
CUST002172,Stacy Johnson,42,Türkiye,Doctor,2014-07-23,0,0,0
CUST002173,Melanie Long,25,Angola,Manager,2017-05-31,0,0,4
CUST002174,Tiffany Hood,75,Eritrea,Doctor,2015-01-21,0,0,2
CUST002175,Brad Rivas,33,Zimbabwe,Doctor,2021-01-19,0,0,0
CUST002176,Jordan Moses,89,Haiti,Teacher,2015-03-10,0,0,1
CUST002177,Abigail Booker,18,Norway,Unemployed,2019-11-16,0,0,0
CUST002178,Tiffany Nguyen,22,Peru,Teacher,2015-03-31,0,0,0
CUST002179,Morgan Bernard,20,Cuba,Student,2013-03-12,0,0,2
CUST002180,Christine Williams,82,Brunei Darussalam,Lawyer,2010-09-25,0,0,2
CUST002181,Erica Brown,21,Timor-Leste,Manager,2013-11-14,0,0,1
CUST002182,Trevor James,81,Christmas Island,Doctor,2023-01-19,0,0,0
CUST002183,Christopher Hanna,27,"Iran, Islamic Republic of",Student,2021-05-08,0,0,2
CUST002184,Ann Phelps,38,Chad,Manager,2012-10-24,0,0,0
CUST002185,Richard Mitchell,63,Canada,IT Professional,2019-10-19,0,0,2
CUST002186,Martha Martinez,44,Serbia,Doctor,2011-11-14,0,0,1
CUST002187,Jeffrey Drake MD,83,Eritrea,Retired,2017-02-27,0,0,2
CUST002188,Bonnie Wade,58,Cameroon,Consultant,2013-09-20,0,0,3
CUST002189,Kayla Burns,30,"Micronesia, Federated States of",Researcher,2012-08-30,0,0,3
CUST002190,Karen Hart,26,Madagascar,Engineer,2015-12-31,0,0,5
CUST002191,Peter Shepherd,53,Martinique,Retired,2017-05-30,0,0,5
CUST002192,Jessica Simmons,75,Albania,Sales Representative,2020-07-25,0,0,2
CUST002193,Glenn Ford,71,Azerbaijan,Manager,2014-02-20,0,0,4
CUST002194,Michael Moore,29,Nigeria,Lawyer,2012-06-28,0,0,3
CUST002195,Mark Warren IV,31,Ukraine,Sales Representative,2016-10-08,0,0,2
CUST002196,Terry Woods,51,"Virgin Islands, U.S.",Student,2012-03-12,0,0,0
CUST002197,Carl Leach,70,Honduras,Unemployed,2016-07-02,0,0,0
CUST002198,Kelly Phillips,37,Georgia,Student,2018-07-09,0,0,3
CUST002199,Billy Williams,33,United States Minor Outlying Islands,Researcher,2010-10-07,0,0,1
CUST002200,Jeffery Davis,87,Afghanistan,Doctor,2013-08-03,0,1,3
CUST002201,Laura King,73,Zimbabwe,Sales Representative,2020-02-19,0,0,1
CUST002202,Brad Gordon,75,Faroe Islands,Financial Analyst,2018-12-02,0,0,1
CUST002203,Matthew White,21,Poland,Consultant,2018-03-11,0,0,2
CUST002204,James Miller,21,Ecuador,Doctor,2011-12-07,0,0,4
CUST002205,Elizabeth Matthews,37,Cabo Verde,Manager,2017-10-02,0,0,0
CUST002206,Michael Hanson,27,Greenland,IT Professional,2019-05-28,0,0,3
CUST002207,Vincent Savage,41,New Zealand,Student,2017-10-09,0,0,2
CUST002208,Cody Burgess,43,Togo,Engineer,2017-12-19,0,0,1
CUST002209,Shelby Rodriguez,54,Burkina Faso,Researcher,2019-10-19,0,0,1
CUST002210,Abigail Wilson,71,Israel,Student,2013-06-25,0,0,0
CUST002211,John Holt,38,Ireland,Teacher,2017-05-03,0,0,0
CUST002212,Tracy Guzman,55,Portugal,Government Employee,2013-09-08,0,0,1
CUST002213,Mr. William Ward,63,Egypt,Accountant,2016-08-16,0,0,0
CUST002214,Melissa Foster,21,Türkiye,Unemployed,2011-11-17,0,0,0
CUST002215,Calvin Smith,77,Réunion,Lawyer,2018-04-25,0,0,3
CUST002216,Alan Waller,74,French Polynesia,Sales Representative,2017-12-29,0,0,1
CUST002217,Christine Wong,62,"Moldova, Republic of",Doctor,2021-09-18,0,0,2
CUST002218,Jessica Garrett,37,Turks and Caicos Islands,Accountant,2011-08-03,0,0,0
CUST002219,Cheryl Turner,34,Western Sahara,Financial Analyst,2012-04-07,0,0,3
CUST002220,John Johnson,88,Gibraltar,Accountant,2015-12-07,0,0,3
CUST002221,Christian Park,21,Indonesia,Retired,2015-08-07,0,0,1
CUST002222,Kaitlyn Heath,31,Central African Republic,Government Employee,2016-09-15,0,0,4
CUST002223,Christina Hudson,20,French Southern Territories,Business Owner,2021-03-01,0,0,3
CUST002224,Amber Smith,75,Cocos (Keeling) Islands,Retired,2017-12-07,0,0,2
CUST002225,Michelle Petty,72,Cayman Islands,Retired,2023-07-04,0,0,2
CUST002226,Nancy Larson,21,Puerto Rico,Lawyer,2017-12-30,0,0,0
CUST002227,Donna Freeman,41,Holy See (Vatican City State),Teacher,2022-09-04,0,0,0
CUST002228,Mr. Logan Gregory,51,Antarctica,Unemployed,2016-09-05,0,0,0
CUST002229,Katherine Klein,47,French Southern Territories,Student,2014-07-12,0,0,0
CUST002230,Jennifer Stewart,36,Cambodia,Retired,2018-09-12,0,0,0
CUST002231,Steven Butler,48,San Marino,Researcher,2013-09-14,0,0,3
CUST002232,Johnny Mcmillan,77,Hong Kong,Manager,2019-08-26,0,0,0
CUST002233,Michael Smith,77,Cayman Islands,Student,2019-12-01,1,0,5
CUST002234,Corey Cooper,36,Canada,Teacher,2012-05-14,0,0,1
CUST002235,Daniel Stout,66,Kenya,IT Professional,2018-05-14,0,0,0
CUST002236,Lance Kirby,80,United Kingdom,Doctor,2011-11-04,0,0,1
CUST002237,Bonnie Carter,39,Libya,Business Owner,2018-05-10,0,0,0
CUST002238,Toni Whitaker,41,Pakistan,Student,2021-05-15,0,0,5
CUST002239,Morgan Flynn,47,Brunei Darussalam,Researcher,2021-12-31,0,0,3
CUST002240,Sarah Howell,75,Angola,Researcher,2010-08-22,0,0,0
CUST002241,Paul Estrada,48,Cambodia,Sales Representative,2011-04-15,0,0,4
CUST002242,Curtis Obrien,81,Åland Islands,Lawyer,2019-01-30,0,0,2
CUST002243,Jason Chaney,36,Togo,Accountant,2019-01-04,0,0,0
CUST002244,Daniel Williams,65,American Samoa,Consultant,2023-04-24,0,0,2
CUST002245,Stanley Kelly,62,Lebanon,Unemployed,2012-07-15,0,0,2
CUST002246,Ronald Kline,72,Estonia,Government Employee,2019-05-22,0,0,0
CUST002247,Arthur Jordan,72,Kazakhstan,Doctor,2019-03-24,0,0,2
CUST002248,Barbara Walker,35,Paraguay,Teacher,2023-04-09,0,0,0
CUST002249,Gerald Kelly,80,Morocco,Retired,2022-03-15,0,0,1
CUST002250,Shawn Adams,64,British Indian Ocean Territory,Manager,2015-03-07,1,0,0
CUST002251,Michael Robertson,74,Japan,Researcher,2017-01-15,0,0,4
CUST002252,Michelle House,62,Niger,Manager,2013-11-08,0,0,2
CUST002253,Jim Skinner,50,Egypt,Financial Analyst,2022-03-12,0,0,0
CUST002254,Brian Bishop,34,Sierra Leone,Business Owner,2021-05-13,1,0,1
CUST002255,Theresa Colon,87,Bermuda,IT Professional,2024-05-01,0,0,0
CUST002256,Brian Soto,21,Falkland Islands (Malvinas),Teacher,2012-02-08,0,0,2
CUST002257,Susan Moore,37,Holy See (Vatican City State),Doctor,2020-11-27,0,0,0
CUST002258,Jeremy Hunter,64,Estonia,Sales Representative,2015-04-28,0,0,3
CUST002259,Annette Holland,32,Holy See (Vatican City State),Financial Analyst,2013-10-12,0,0,4
CUST002260,Chad Allison,87,Ecuador,Accountant,2013-09-27,0,0,2
CUST002261,Jason Mack,64,Spain,Retired,2019-12-23,0,0,0
CUST002262,Robert Peterson,26,Cocos (Keeling) Islands,Consultant,2018-01-02,0,0,1
CUST002263,Angela Watson,33,Rwanda,Government Employee,2017-03-30,0,0,1
CUST002264,Heather Ortega,86,Namibia,Lawyer,2018-01-17,0,0,2
CUST002265,Paul Fisher,78,Benin,Engineer,2023-02-14,0,1,2
CUST002266,Robert Gutierrez,27,"Palestine, State of",Engineer,2022-06-11,0,0,1
CUST002267,Jimmy Phelps,67,Tunisia,Unemployed,2011-07-28,0,0,1
CUST002268,Heidi Johnson,20,Palau,Retired,2019-03-29,0,0,3
CUST002269,Adam Drake,87,Suriname,Doctor,2012-06-12,0,0,0
CUST002270,Angela Edwards,68,Mauritania,Retired,2023-08-12,0,0,1
CUST002271,Mrs. Amy Malone,36,"Moldova, Republic of",Financial Analyst,2020-07-09,0,0,2
CUST002272,Margaret Orr,59,Solomon Islands,Teacher,2015-01-28,0,0,0
CUST002273,Mark Reeves,52,Central African Republic,Government Employee,2020-07-03,0,0,2
CUST002274,Kelly Phillips,63,North Macedonia,Engineer,2023-08-20,0,0,3
CUST002275,Michael Spencer,43,Côte d'Ivoire,IT Professional,2015-07-18,0,0,2
CUST002276,Patrick Blankenship,86,Monaco,Business Owner,2013-05-03,0,0,0
CUST002277,Douglas Rose,81,Spain,Financial Analyst,2020-04-08,0,0,0
CUST002278,Melody Griffin,54,Lao People's Democratic Republic,Financial Analyst,2017-12-15,0,0,1
CUST002279,Joshua Kramer,66,Northern Mariana Islands,Teacher,2023-08-11,0,0,0
CUST002280,Melissa Barron,38,Grenada,Engineer,2024-03-29,0,0,4
CUST002281,Jennifer Gonzalez,81,Saint Vincent and the Grenadines,Sales Representative,2017-10-03,0,0,2
CUST002282,Andrew Cook,22,Spain,Government Employee,2011-09-17,0,0,0
CUST002283,Natalie Martinez,87,Niue,Consultant,2010-12-06,0,0,4
CUST002284,Diane Davis DDS,21,Liechtenstein,Accountant,2022-01-15,0,0,2
CUST002285,Nicole Moore,56,Seychelles,Manager,2016-12-07,0,0,0
CUST002286,Robert Vargas,52,Gibraltar,Teacher,2018-01-24,0,0,1
CUST002287,Raymond Barber,18,Equatorial Guinea,Manager,2014-04-04,0,0,0
CUST002288,Mrs. Amy Watson,41,Gabon,Manager,2012-04-06,0,0,5
CUST002289,Heather Williams,74,Jamaica,Unemployed,2012-09-08,0,0,1
CUST002290,Belinda Evans,87,Guatemala,Financial Analyst,2013-05-15,0,0,3
CUST002291,Jody Bird,58,Ethiopia,Government Employee,2021-06-09,0,0,1
CUST002292,Virginia Cunningham,71,Nicaragua,Financial Analyst,2013-02-20,0,0,3
CUST002293,Lori Ferguson,63,Cook Islands,Researcher,2013-12-13,0,0,0
CUST002294,Hayley Mitchell,77,Cabo Verde,Government Employee,2018-04-30,0,0,5
CUST002295,Michelle Chambers,77,Brazil,Engineer,2020-02-15,0,0,4
CUST002296,Kelly Wright,74,Burkina Faso,Teacher,2021-12-03,0,0,1
CUST002297,Kevin Carson,48,Jersey,Accountant,2017-01-12,0,0,2
CUST002298,Brent Dawson,41,"Venezuela, Bolivarian Republic of",Sales Representative,2020-10-20,0,0,2
CUST002299,Angela Brown,53,Lithuania,Student,2014-02-26,0,0,4
CUST002300,Karen Griffin,47,Uganda,Business Owner,2018-09-05,1,0,1
CUST002301,Joseph Chapman,41,Burundi,Manager,2020-04-09,0,0,1
CUST002302,Jennifer Baker,47,Niue,Accountant,2024-02-18,0,0,3
CUST002303,Mr. Jeremiah Galvan MD,24,Kenya,Government Employee,2016-11-20,0,0,2
CUST002304,Samantha Thomas,52,Kazakhstan,Lawyer,2017-10-31,0,0,1
CUST002305,Michael Anderson,72,Bouvet Island,Lawyer,2011-09-18,0,0,3
CUST002306,Sharon Wilson,31,Turkmenistan,Student,2020-02-12,0,0,0
CUST002307,John Francis,27,Vanuatu,Student,2020-07-06,0,0,2
CUST002308,Jaclyn Crane,33,Timor-Leste,Student,2010-09-30,0,0,0
CUST002309,Jennifer Martinez,71,Dominican Republic,IT Professional,2015-05-10,0,0,0
CUST002310,Amanda Hernandez,87,Morocco,Financial Analyst,2014-11-09,0,0,1
CUST002311,William Turner,61,Gabon,Consultant,2012-11-21,0,0,1
CUST002312,Dr. Charles Lawrence,90,Nauru,Business Owner,2017-02-03,0,0,1
CUST002313,Steven Small,62,"Korea, Republic of",Business Owner,2022-07-03,0,0,1
CUST002314,Robert Burns,73,Peru,Sales Representative,2015-06-17,0,0,1
CUST002315,Gregory Harrell,74,China,Manager,2022-04-23,0,0,0
CUST002316,Kenneth Knight,38,Guernsey,Doctor,2020-04-21,0,0,2
CUST002317,Rachael Alvarez,85,Gambia,Consultant,2021-04-18,0,0,1
CUST002318,Lisa Gill,67,Trinidad and Tobago,Lawyer,2013-09-27,0,0,1
CUST002319,Julia Cole,50,Austria,Engineer,2017-03-11,0,0,2
CUST002320,Sean Nguyen,24,Cuba,Unemployed,2018-11-19,0,0,4
CUST002321,Mary Ortiz,87,Hungary,Engineer,2024-04-18,0,0,2
CUST002322,James Weaver,32,Norfolk Island,Student,2018-08-07,0,0,0
CUST002323,Stacy Fitzgerald,49,Heard Island and McDonald Islands,Retired,2015-11-05,0,0,3
CUST002324,Sharon Mann,37,Mauritius,Lawyer,2019-03-02,0,0,5
CUST002325,Rebecca Zimmerman,32,Afghanistan,Doctor,2014-06-06,0,0,1
CUST002326,Becky Hansen,65,French Guiana,Consultant,2018-06-17,0,0,4
CUST002327,Luke Ray,88,Madagascar,Doctor,2017-01-20,0,0,1
CUST002328,Kelly Lopez,38,Nepal,Engineer,2017-09-04,0,0,1
CUST002329,Steven Martinez,59,Suriname,Retired,2011-05-21,0,0,1
CUST002330,Catherine Smith,43,Czechia,Doctor,2011-08-07,0,0,2
CUST002331,Danielle Thornton,31,Western Sahara,Researcher,2024-03-11,0,0,0
CUST002332,Jill Roman,74,Kyrgyzstan,Financial Analyst,2018-08-01,0,0,0
CUST002333,Jennifer Williams,54,Greenland,Lawyer,2016-05-20,0,0,0
CUST002334,Allison Kim,75,Puerto Rico,Manager,2019-02-24,0,0,0
CUST002335,Scott Stewart,38,Uganda,Accountant,2023-01-21,0,0,1
CUST002336,Brian Garcia,86,Côte d'Ivoire,Retired,2021-10-18,1,0,1
CUST002337,Charles Scott,20,Myanmar,Doctor,2014-01-04,0,0,0
CUST002338,Eric Russell,54,Bulgaria,Government Employee,2017-07-26,0,0,5
CUST002339,Lucas Nguyen,66,Romania,Financial Analyst,2020-11-12,0,0,0
CUST002340,Anthony Price,36,Grenada,Retired,2015-05-10,0,0,1
CUST002341,Jason Nguyen,29,French Guiana,Financial Analyst,2013-03-06,0,0,0
CUST002342,Ronald Martinez,78,Cyprus,Retired,2017-06-22,0,0,0
CUST002343,Paul Willis,58,Holy See (Vatican City State),Researcher,2021-10-25,0,0,0
CUST002344,Paul Cruz Jr.,50,Martinique,Manager,2017-10-31,0,0,1
CUST002345,John Russell,67,Montserrat,Lawyer,2016-03-16,0,0,2
CUST002346,Mr. David Mercado,85,Libya,Consultant,2010-08-30,0,0,0
CUST002347,Victor Leonard,88,Andorra,Engineer,2019-06-30,0,0,1
CUST002348,Justin Glover,50,Nauru,Government Employee,2019-07-14,0,0,0
CUST002349,Jason Miller,41,"Congo, The Democratic Republic of the",Manager,2021-06-14,0,0,3
CUST002350,Christina Faulkner,78,Costa Rica,Doctor,2013-09-21,0,0,2
CUST002351,William Casey,78,Qatar,Student,2021-01-05,0,0,0
CUST002352,Jessica Buck,45,Botswana,Manager,2014-03-30,0,0,1
CUST002353,Aaron Marshall,75,"Saint Helena, Ascension and Tristan da Cunha",Unemployed,2010-11-11,0,0,4
CUST002354,Donna Stanton,60,Syrian Arab Republic,Student,2016-01-26,0,0,1
CUST002355,Timothy Olson,58,Tajikistan,Unemployed,2015-02-14,0,0,1
CUST002356,Sara James,56,Tunisia,Teacher,2012-02-17,0,0,1
CUST002357,Mark Richards,66,Costa Rica,Engineer,2013-11-20,0,0,1
CUST002358,Amber Stevenson,34,Mexico,Lawyer,2012-05-23,0,0,5
CUST002359,Elizabeth Foster,87,Tonga,Financial Analyst,2019-07-20,0,0,5
CUST002360,Charles Hawkins,87,Montserrat,Accountant,2018-11-24,0,0,2
CUST002361,Jeffrey Bishop,82,Congo,Retired,2011-02-01,0,0,1
CUST002362,Emily Fleming,22,Guam,Unemployed,2022-08-12,0,0,1
CUST002363,Dean Mullins,19,Malta,Student,2012-08-30,0,0,1
CUST002364,David Bird,39,Saint Martin (French part),Accountant,2014-06-06,0,0,5
CUST002365,Joe Greene,74,Dominican Republic,Accountant,2012-08-08,0,0,2
CUST002366,Michael Lucas,83,Guatemala,Researcher,2016-05-02,0,0,1
CUST002367,John Valenzuela,33,"Korea, Democratic People's Republic of",Unemployed,2022-09-12,1,0,0
CUST002368,Jennifer Woodard,68,Lao People's Democratic Republic,Student,2011-10-18,0,0,1
CUST002369,Pamela Medina,56,Papua New Guinea,IT Professional,2021-12-06,0,0,5
CUST002370,Mariah Jones,57,Central African Republic,Researcher,2023-01-24,0,0,1
CUST002371,Ronnie Powers,55,Anguilla,Accountant,2012-03-01,0,0,0
CUST002372,Heather Hess,77,Lebanon,Retired,2013-02-10,0,0,0
CUST002373,Heather Thompson,76,Angola,Consultant,2019-11-30,0,0,1
CUST002374,Melissa Smith,27,Zambia,Sales Representative,2011-08-09,0,0,4
CUST002375,Timothy Wallace,81,Dominican Republic,Researcher,2012-05-30,0,0,5
CUST002376,Alejandro Campbell,80,Belarus,Teacher,2021-02-01,0,0,4
CUST002377,Heather Davis,66,Japan,Student,2020-10-04,0,0,2
CUST002378,Elizabeth Robbins,81,American Samoa,Retired,2017-02-02,0,0,1
CUST002379,Johnny Cox,49,Hong Kong,Researcher,2012-10-11,0,0,1
CUST002380,Tanner Mann,24,Hungary,Government Employee,2014-07-16,0,0,1
CUST002381,Craig Nicholson,38,French Polynesia,IT Professional,2021-11-03,0,0,2
CUST002382,Sergio Carroll,37,Somalia,Financial Analyst,2019-11-04,0,0,1
CUST002383,Juan Keller MD,43,Martinique,Engineer,2011-05-15,0,0,2
CUST002384,Krystal Jones,85,Trinidad and Tobago,Student,2013-06-26,0,0,0
CUST002385,Austin Green,32,"Bonaire, Sint Eustatius and Saba",Consultant,2022-05-30,1,0,0
CUST002386,Crystal Mills,31,Central African Republic,Retired,2013-01-01,0,0,3
CUST002387,Cheryl Gregory,44,Timor-Leste,Retired,2014-06-16,0,0,4
CUST002388,Melissa Patel MD,57,Hungary,Government Employee,2023-03-15,0,0,1
CUST002389,Jordan Pace,75,Cameroon,IT Professional,2014-04-12,0,0,0
CUST002390,Terri Williams,45,Ecuador,Manager,2021-06-28,0,0,4
CUST002391,Jessica Carney,43,Grenada,Sales Representative,2012-12-08,0,0,2
CUST002392,Michael Owens,80,Nigeria,Consultant,2015-02-17,0,0,1
CUST002393,Peter Stephenson,83,Somalia,Student,2014-03-15,0,0,1
CUST002394,Donald Fisher,42,Israel,Government Employee,2011-10-20,0,0,1
CUST002395,Aaron Lee,20,Guernsey,Lawyer,2023-02-26,0,0,1
CUST002396,Kenneth Johnson,89,"Korea, Republic of",Retired,2011-12-01,1,0,3
CUST002397,Vanessa Coleman,61,Sudan,Teacher,2014-01-29,1,0,0
CUST002398,David Martin,59,Rwanda,Manager,2017-07-15,0,0,0
CUST002399,Mark Davis,23,Honduras,Retired,2023-12-17,0,0,0
CUST002400,Robert Watkins,56,Brunei Darussalam,Student,2015-07-27,0,0,1
CUST002401,Felicia Wright,69,Mayotte,Doctor,2018-09-28,0,0,0
CUST002402,David Peterson,40,Mauritius,Retired,2024-05-19,0,0,0
CUST002403,Gavin Bauer,67,Indonesia,Business Owner,2019-07-24,0,0,0
CUST002404,Patricia Harvey,60,Saint Lucia,Doctor,2011-06-24,0,0,0
CUST002405,Lori Riley,36,Bahrain,IT Professional,2022-10-23,0,0,1
CUST002406,Antonio Johnson,86,Chile,Retired,2023-06-07,0,0,0
CUST002407,Ryan Brown,68,"Tanzania, United Republic of",Unemployed,2014-12-12,0,0,2
CUST002408,Thomas Ramos,28,Gibraltar,Accountant,2016-09-20,0,0,1
CUST002409,Mark Jones,29,Singapore,Consultant,2023-01-07,0,0,0
CUST002410,Kristin Phillips,25,Rwanda,Retired,2012-04-23,0,0,1
CUST002411,Brendan Walton,41,Comoros,Engineer,2023-02-05,0,0,5
CUST002412,Kyle Keller,58,Liechtenstein,IT Professional,2022-11-25,0,0,4
CUST002413,James Pope,53,Slovenia,Accountant,2013-11-10,0,0,0
CUST002414,Lisa Morgan,89,Lebanon,Student,2023-09-27,0,0,2
CUST002415,Rachel Gibson,72,Uzbekistan,Teacher,2018-01-04,0,0,1
CUST002416,Corey Garcia,26,Saudi Arabia,Doctor,2015-04-12,0,0,0
CUST002417,Andrea Clarke,64,San Marino,Lawyer,2020-05-30,0,0,0
CUST002418,Kenneth Walsh,32,Western Sahara,Manager,2021-05-30,0,0,1
CUST002419,Jason Hardy,65,Argentina,Government Employee,2015-01-08,0,0,1
CUST002420,David Robles,59,Afghanistan,Teacher,2016-01-19,0,0,2
CUST002421,Eric Graham,77,Niger,Unemployed,2015-11-14,0,0,2
CUST002422,Nicole Collins,87,Réunion,Accountant,2014-05-22,0,0,0
CUST002423,Patricia Hernandez,29,"Tanzania, United Republic of",Manager,2015-12-25,0,0,1
CUST002424,Grant Wood,19,Romania,Unemployed,2016-01-09,0,0,1
CUST002425,Kevin Gregory,24,Mayotte,Doctor,2022-08-25,0,0,1
CUST002426,Jonathon Conley,20,Armenia,Lawyer,2012-05-09,0,0,5
CUST002427,Jennifer Gonzalez,20,Jersey,Business Owner,2021-06-19,0,0,2
CUST002428,Terry Glover,44,France,Business Owner,2016-08-25,0,0,5
CUST002429,Michael Neal,57,Nigeria,Consultant,2021-10-15,0,0,2
CUST002430,Ms. Erin Lane,50,Yemen,Lawyer,2020-06-11,0,0,1
CUST002431,Lisa Barnes,18,Guinea,Manager,2012-05-25,0,0,1
CUST002432,Jesse Mccormick,25,Cook Islands,Student,2015-08-20,0,0,1
CUST002433,Daniel Smith,49,"Venezuela, Bolivarian Republic of",Manager,2012-08-02,0,0,1
CUST002434,David Hanson,65,Spain,Financial Analyst,2021-08-04,0,0,3
CUST002435,Nicholas Cisneros,21,"Virgin Islands, British",Unemployed,2019-06-15,0,0,1
CUST002436,Patrick Harris,87,Philippines,IT Professional,2024-05-15,0,0,0
CUST002437,William Cox,36,Sri Lanka,Researcher,2023-12-09,1,0,2
CUST002438,Alvin Wilson,49,San Marino,Consultant,2017-10-03,0,0,3
CUST002439,Cory Willis,26,Lithuania,Retired,2014-01-24,0,0,1
CUST002440,Amanda Johnson,29,Saint Vincent and the Grenadines,Manager,2012-03-27,0,0,2
CUST002441,Christopher Mcclure,28,Togo,Researcher,2014-12-08,0,0,0
CUST002442,Gina Spencer,63,Romania,Student,2012-07-08,0,0,1
