transaction_id,customer_id,transaction_date,amount,transaction_type,is_cash_transaction,is_cross_border,country_code,risk_rating,country_risk_score,name,suspicious_probability,transaction_risk_score
TXN00001414,CUST000020,2022-11-10 12:55:09,10.0,withdrawal,1,0,US,low,0,Carla Gray,0.6207436704520779,3.01
TXN00005669,CUST000020,2024-02-24 07:33:09,10.0,payment,1,0,US,low,0,Carla Gray,0.6207436704520779,3.01
TXN00006801,CUST000020,2024-06-27 23:15:09,10.0,payment,0,1,TT,medium,1,Carla Gray,0.6207436704520779,3.01
TXN00007639,CUST000020,2024-09-23 00:16:09,301.89,transfer,0,1,AQ,low,0,Carla Gray,0.6207436704520779,2.30189
TXN00005816,CUST000020,2024-03-12 19:11:09,1396.82,payment,0,0,US,low,0,Carla Gray,0.6207436704520779,1.39682
TXN00000529,CUST000020,2022-08-08 19:33:09,1395.32,transfer,0,0,US,low,0,Carla Gray,0.6207436704520779,1.39532
TXN00000007,CUST000020,2022-06-13 10:19:09,1390.5,deposit,0,0,US,low,0,Carla Gray,0.6207436704520779,1.3905
TXN00004892,CUST000020,2023-11-26 19:33:09,1039.04,payment,0,0,US,low,0,Carla Gray,0.6207436704520779,1.03904
TXN00004210,CUST000020,2023-09-10 00:03:09,1003.58,payment,0,0,US,low,0,Carla Gray,0.6207436704520779,1.0035800000000001
TXN00007954,CUST000020,2024-10-23 23:09:09,791.38,payment,0,0,US,low,0,Carla Gray,0.6207436704520779,0.79138
TXN00001717,CUST000020,2022-12-14 06:05:09,345.79,transfer,0,0,US,low,0,Carla Gray,0.6207436704520779,0.34579000000000004
TXN00003165,CUST000020,2023-05-13 13:30:09,315.1,deposit,0,0,US,low,0,Carla Gray,0.6207436704520779,0.31510000000000005
TXN00009877,CUST000020,2025-05-28 03:07:09,302.3,payment,0,0,US,low,0,Carla Gray,0.6207436704520779,0.3023
TXN00002678,CUST000020,2023-03-25 18:19:09,279.21,transfer,0,0,US,low,0,Carla Gray,0.6207436704520779,0.27920999999999996
TXN00006169,CUST000020,2024-04-21 16:12:09,274.93,transfer,0,0,US,low,0,Carla Gray,0.6207436704520779,0.27493
TXN00003563,CUST000020,2023-06-28 18:10:09,252.45,payment,0,0,US,low,0,Carla Gray,0.6207436704520779,0.25245
TXN00004237,CUST000020,2023-09-13 05:00:09,225.49,transfer,0,0,US,low,0,Carla Gray,0.6207436704520779,0.22549
TXN00001715,CUST000020,2022-12-13 22:18:09,219.52,deposit,0,0,US,low,0,Carla Gray,0.6207436704520779,0.21952000000000002
TXN00003234,CUST000020,2023-05-20 22:41:09,166.36,transfer,0,0,US,low,0,Carla Gray,0.6207436704520779,0.16636
TXN00005123,CUST000020,2023-12-23 05:44:09,145.74,payment,0,0,US,low,0,Carla Gray,0.6207436704520779,0.14574
TXN00003744,CUST000020,2023-07-19 16:14:09,108.87,transfer,0,0,US,low,0,Carla Gray,0.6207436704520779,0.10887000000000001
TXN00007520,CUST000020,2024-09-09 13:10:09,69.11,transfer,0,0,US,low,0,Carla Gray,0.6207436704520779,0.06911
TXN00003025,CUST000020,2023-04-30 12:13:09,29.66,payment,0,0,US,low,0,Carla Gray,0.6207436704520779,0.02966
TXN00001101,CUST000020,2022-10-07 17:10:09,10.0,deposit,0,0,US,low,0,Carla Gray,0.6207436704520779,0.01
TXN00007812,CUST000020,2024-10-09 09:17:09,10.0,withdrawal,0,0,US,low,0,Carla Gray,0.6207436704520779,0.01
TXN00009853,CUST000020,2025-05-25 06:47:09,10.0,transfer,0,0,US,low,0,Carla Gray,0.6207436704520779,0.01
TXN00008248,CUST000298,2024-11-22 21:36:09,13064.94,deposit,1,1,PH,medium,1,William Barrett,0.6206678486544316,19.06494
TXN00009649,CUST000298,2025-05-01 13:29:09,7803.41,transfer,0,0,US,low,0,William Barrett,0.6206678486544316,7.8034099999999995
TXN00006275,CUST000298,2024-05-02 08:02:09,227.45,deposit,1,1,PG,medium,1,William Barrett,0.6206678486544316,6.22745
TXN00008740,CUST000298,2025-01-17 18:34:09,1766.81,withdrawal,1,0,US,low,0,William Barrett,0.6206678486544316,4.7668099999999995
TXN00000994,CUST000298,2022-09-25 18:49:09,381.24,transfer,1,0,US,low,0,William Barrett,0.6206678486544316,3.38124
TXN00007543,CUST000298,2024-09-12 10:06:09,236.87,withdrawal,1,0,US,low,0,William Barrett,0.6206678486544316,3.23687
TXN00001877,CUST000298,2022-12-30 10:18:09,219.5,deposit,1,0,US,low,0,William Barrett,0.6206678486544316,3.2195
TXN00000290,CUST000298,2022-07-12 11:24:09,104.47,withdrawal,1,0,US,low,0,William Barrett,0.6206678486544316,3.10447
TXN00000911,CUST000298,2022-09-17 02:45:09,330.73,transfer,0,1,CU,low,0,William Barrett,0.6206678486544316,2.33073
TXN00006430,CUST000298,2024-05-19 08:31:09,546.64,payment,0,0,US,low,0,William Barrett,0.6206678486544316,0.54664
TXN00002931,CUST000298,2023-04-21 06:09:09,520.13,transfer,0,0,US,low,0,William Barrett,0.6206678486544316,0.52013
TXN00008234,CUST000298,2024-11-21 16:57:09,461.21,payment,0,0,US,low,0,William Barrett,0.6206678486544316,0.46120999999999995
TXN00000170,CUST000298,2022-06-30 09:12:09,296.91,transfer,0,0,US,low,0,William Barrett,0.6206678486544316,0.29691
TXN00000566,CUST000298,2022-08-13 12:38:09,274.46,transfer,0,0,US,low,0,William Barrett,0.6206678486544316,0.27446
TXN00004282,CUST000442,2023-09-19 22:15:09,8345.08,deposit,1,0,US,low,0,Joann Ferguson,0.6186432783162551,11.34508
TXN00009145,CUST000442,2025-03-04 09:51:09,1749.51,deposit,1,0,US,low,0,Joann Ferguson,0.6186432783162551,4.74951
TXN00004091,CUST000442,2023-08-29 03:09:09,796.82,transfer,0,0,US,low,0,Joann Ferguson,0.6186432783162551,0.7968200000000001
TXN00002974,CUST000442,2023-04-24 18:47:09,10.0,transfer,0,0,US,low,0,Joann Ferguson,0.6186432783162551,0.01
TXN00009665,CUST000122,2025-05-03 15:44:09,13819.07,payment,0,0,US,low,0,Kenneth Scott,0.6180391562845452,13.81907
TXN00007417,CUST000122,2024-08-29 16:41:09,1962.47,withdrawal,1,0,US,low,0,Kenneth Scott,0.6180391562845452,4.96247
TXN00008112,CUST000122,2024-11-09 04:59:09,1473.27,deposit,1,0,US,low,0,Kenneth Scott,0.6180391562845452,4.47327
TXN00001676,CUST000122,2022-12-09 23:58:09,178.95,withdrawal,1,0,US,low,0,Kenneth Scott,0.6180391562845452,3.17895
TXN00008209,CUST000122,2024-11-19 07:54:09,10.0,payment,1,0,US,low,0,Kenneth Scott,0.6180391562845452,3.01
TXN00000037,CUST000122,2022-06-15 17:24:09,2601.93,transfer,0,0,US,low,0,Kenneth Scott,0.6180391562845452,2.60193
TXN00005270,CUST000122,2024-01-11 18:30:09,266.07,transfer,0,1,LK,low,0,Kenneth Scott,0.6180391562845452,2.26607
TXN00005201,CUST000122,2024-01-01 03:57:09,2263.51,transfer,0,0,US,low,0,Kenneth Scott,0.6180391562845452,2.26351
TXN00001658,CUST000122,2022-12-06 13:12:09,1387.31,payment,0,0,US,low,0,Kenneth Scott,0.6180391562845452,1.38731
TXN00006072,CUST000122,2024-04-09 03:00:09,922.12,payment,0,0,US,low,0,Kenneth Scott,0.6180391562845452,0.92212
TXN00007689,CUST000122,2024-09-27 15:25:09,765.46,transfer,0,0,US,low,0,Kenneth Scott,0.6180391562845452,0.76546
TXN00002216,CUST000122,2023-02-04 03:10:09,757.99,payment,0,0,US,low,0,Kenneth Scott,0.6180391562845452,0.75799
TXN00003561,CUST000122,2023-06-28 11:23:09,742.9,payment,0,0,US,low,0,Kenneth Scott,0.6180391562845452,0.7429
TXN00001731,CUST000122,2022-12-15 17:31:09,572.23,transfer,0,0,US,low,0,Kenneth Scott,0.6180391562845452,0.57223
TXN00002377,CUST000122,2023-02-21 00:20:09,372.17,transfer,0,0,US,low,0,Kenneth Scott,0.6180391562845452,0.37217
TXN00004534,CUST000122,2023-10-17 23:37:09,237.81,payment,0,0,US,low,0,Kenneth Scott,0.6180391562845452,0.23781
TXN00002181,CUST000122,2023-01-30 21:15:09,194.34,payment,0,0,US,low,0,Kenneth Scott,0.6180391562845452,0.19434
TXN00009024,CUST000122,2025-02-19 08:17:09,154.04,transfer,0,0,US,low,0,Kenneth Scott,0.6180391562845452,0.15403999999999998
TXN00003967,CUST000122,2023-08-14 03:30:09,136.31,payment,0,0,US,low,0,Kenneth Scott,0.6180391562845452,0.13631000000000001
TXN00001911,CUST000122,2023-01-02 15:37:09,101.1,transfer,0,0,US,low,0,Kenneth Scott,0.6180391562845452,0.1011
TXN00004180,CUST000122,2023-09-08 02:33:09,79.97,transfer,0,0,US,low,0,Kenneth Scott,0.6180391562845452,0.07997
TXN00001124,CUST000553,2022-10-10 09:14:09,10.0,withdrawal,1,0,US,low,0,Diana Hays,0.615575138292133,3.01
TXN00000271,CUST000553,2022-07-10 22:01:09,200.08,transfer,0,0,US,low,0,Diana Hays,0.615575138292133,0.20008
TXN00006854,CUST000507,2024-07-04 12:15:09,11506.31,deposit,0,1,CN,low,0,Brandon Fleming,0.6137769450053591,13.50631
TXN00008528,CUST000507,2024-12-23 00:07:09,457.75,deposit,1,0,US,low,0,Brandon Fleming,0.6137769450053591,3.45775
TXN00005666,CUST000507,2024-02-24 03:03:09,217.27,withdrawal,1,0,US,low,0,Brandon Fleming,0.6137769450053591,3.21727
TXN00002746,CUST000507,2023-04-02 04:03:09,1268.15,transfer,0,0,US,low,0,Brandon Fleming,0.6137769450053591,1.26815
TXN00001256,CUST000188,2022-10-22 06:06:09,8930.56,deposit,1,1,LT,low,0,Samantha Garcia,0.6125910447977723,13.93056
TXN00005758,CUST000188,2024-03-06 16:51:09,8240.48,payment,0,0,US,low,0,Samantha Garcia,0.6125910447977723,8.24048
TXN00003759,CUST000188,2023-07-21 13:53:09,190.08,deposit,1,1,SX,low,0,Samantha Garcia,0.6125910447977723,5.19008
TXN00004735,CUST000188,2023-11-08 09:55:09,1119.28,deposit,1,0,US,low,0,Samantha Garcia,0.6125910447977723,4.11928
TXN00002374,CUST000188,2023-02-20 19:39:09,4060.18,payment,0,0,US,low,0,Samantha Garcia,0.6125910447977723,4.06018
TXN00006987,CUST000188,2024-07-18 10:51:09,709.92,withdrawal,1,0,US,low,0,Samantha Garcia,0.6125910447977723,3.70992
TXN00007275,CUST000188,2024-08-15 22:13:09,431.02,transfer,0,1,KW,medium,1,Samantha Garcia,0.6125910447977723,3.43102
TXN00007381,CUST000188,2024-08-26 10:39:09,415.04,withdrawal,1,0,US,low,0,Samantha Garcia,0.6125910447977723,3.41504
TXN00004526,CUST000188,2023-10-17 02:17:09,260.0,withdrawal,1,0,US,low,0,Samantha Garcia,0.6125910447977723,3.26
TXN00005010,CUST000188,2023-12-10 07:36:09,180.38,withdrawal,1,0,US,low,0,Samantha Garcia,0.6125910447977723,3.18038
TXN00006775,CUST000188,2024-06-25 05:20:09,10.0,withdrawal,1,0,US,low,0,Samantha Garcia,0.6125910447977723,3.01
TXN00001397,CUST000188,2022-11-08 05:39:09,346.7,deposit,0,1,GB,low,0,Samantha Garcia,0.6125910447977723,2.3467000000000002
TXN00006453,CUST000188,2024-05-22 14:38:09,337.37,payment,0,1,GT,low,0,Samantha Garcia,0.6125910447977723,2.33737
TXN00002393,CUST000188,2023-02-22 09:56:09,1764.39,transfer,0,0,US,low,0,Samantha Garcia,0.6125910447977723,1.7643900000000001
TXN00002258,CUST000188,2023-02-08 06:31:09,1700.39,transfer,0,0,US,low,0,Samantha Garcia,0.6125910447977723,1.70039
TXN00002384,CUST000188,2023-02-21 14:11:09,995.46,payment,0,0,US,low,0,Samantha Garcia,0.6125910447977723,0.99546
TXN00001978,CUST000188,2023-01-10 00:27:09,225.15,transfer,0,0,US,low,0,Samantha Garcia,0.6125910447977723,0.22515000000000002
TXN00003648,CUST000188,2023-07-09 03:21:09,212.73,deposit,0,0,US,low,0,Samantha Garcia,0.6125910447977723,0.21273
TXN00007302,CUST000188,2024-08-18 23:58:09,102.82,payment,0,0,US,low,0,Samantha Garcia,0.6125910447977723,0.10282
TXN00008975,CUST000188,2025-02-13 12:28:09,65.51,deposit,0,0,US,low,0,Samantha Garcia,0.6125910447977723,0.06551
TXN00002451,CUST000106,2023-03-01 19:28:09,11097.69,transfer,0,1,CA,low,0,Marc Moore,0.6120782809660158,13.09769
TXN00003912,CUST000106,2023-08-07 19:22:09,5746.93,withdrawal,1,0,US,low,0,Marc Moore,0.6120782809660158,8.746929999999999
TXN00002005,CUST000106,2023-01-12 12:28:09,7984.01,payment,0,0,US,low,0,Marc Moore,0.6120782809660158,7.9840100000000005
TXN00003362,CUST000106,2023-06-03 22:24:09,5617.75,withdrawal,0,0,US,low,0,Marc Moore,0.6120782809660158,5.61775
TXN00008037,CUST000106,2024-11-02 02:47:09,1468.99,deposit,1,0,US,low,0,Marc Moore,0.6120782809660158,4.46899
TXN00003121,CUST000106,2023-05-09 09:53:09,209.72,withdrawal,1,0,US,low,0,Marc Moore,0.6120782809660158,3.20972
TXN00006596,CUST000106,2024-06-07 16:04:09,165.82,withdrawal,1,0,US,low,0,Marc Moore,0.6120782809660158,3.16582
TXN00000062,CUST000106,2022-06-17 10:53:09,116.53,deposit,1,0,US,low,0,Marc Moore,0.6120782809660158,3.11653
TXN00005803,CUST000106,2024-03-11 04:55:09,53.83,transfer,1,0,US,low,0,Marc Moore,0.6120782809660158,3.05383
TXN00003755,CUST000106,2023-07-21 09:58:09,28.58,deposit,1,0,US,low,0,Marc Moore,0.6120782809660158,3.02858
TXN00000872,CUST000106,2022-09-13 04:13:09,10.0,transfer,1,0,US,low,0,Marc Moore,0.6120782809660158,3.01
TXN00002618,CUST000106,2023-03-19 10:50:09,10.0,withdrawal,1,0,US,low,0,Marc Moore,0.6120782809660158,3.01
TXN00004131,CUST000106,2023-09-02 13:18:09,10.0,deposit,1,0,US,low,0,Marc Moore,0.6120782809660158,3.01
TXN00000993,CUST000106,2022-09-25 18:00:09,286.84,withdrawal,0,1,ZA,low,0,Marc Moore,0.6120782809660158,2.2868399999999998
TXN00008312,CUST000106,2024-11-28 14:22:09,201.9,transfer,0,1,AX,low,0,Marc Moore,0.6120782809660158,2.2019
TXN00003347,CUST000106,2023-06-02 16:10:09,171.94,payment,0,1,GL,low,0,Marc Moore,0.6120782809660158,2.17194
TXN00002597,CUST000106,2023-03-16 17:34:09,85.68,transfer,0,1,HU,low,0,Marc Moore,0.6120782809660158,2.08568
TXN00004032,CUST000106,2023-08-22 10:18:09,1074.23,transfer,0,0,US,low,0,Marc Moore,0.6120782809660158,1.07423
TXN00000310,CUST000106,2022-07-14 12:51:09,492.94,transfer,0,0,US,low,0,Marc Moore,0.6120782809660158,0.49294
TXN00003074,CUST000106,2023-05-05 00:28:09,490.38,payment,0,0,US,low,0,Marc Moore,0.6120782809660158,0.49038
TXN00007155,CUST000106,2024-08-04 03:30:09,420.6,withdrawal,0,0,US,low,0,Marc Moore,0.6120782809660158,0.42060000000000003
TXN00009169,CUST000106,2025-03-07 04:29:09,355.55,deposit,0,0,US,low,0,Marc Moore,0.6120782809660158,0.35555000000000003
TXN00009171,CUST000106,2025-03-07 16:30:09,349.31,transfer,0,0,US,low,0,Marc Moore,0.6120782809660158,0.34931
TXN00000936,CUST000106,2022-09-19 15:32:09,327.51,transfer,0,0,US,low,0,Marc Moore,0.6120782809660158,0.32750999999999997
TXN00003975,CUST000106,2023-08-15 04:29:09,212.19,payment,0,0,US,low,0,Marc Moore,0.6120782809660158,0.21219
TXN00004681,CUST000106,2023-11-02 07:31:09,144.34,transfer,0,0,US,low,0,Marc Moore,0.6120782809660158,0.14434
TXN00009718,CUST000106,2025-05-10 03:47:09,119.95,transfer,0,0,US,low,0,Marc Moore,0.6120782809660158,0.11995
TXN00008463,CUST000106,2024-12-15 17:40:09,90.22,transfer,0,0,US,low,0,Marc Moore,0.6120782809660158,0.09022
TXN00006578,CUST000106,2024-06-04 21:16:09,10.0,payment,0,0,US,low,0,Marc Moore,0.6120782809660158,0.01
TXN00002969,CUST000980,2023-04-24 10:00:09,178.97,withdrawal,1,0,US,low,0,David Rodriguez,0.610581208016771,3.17897
TXN00002412,CUST000051,2023-02-24 21:28:09,10548.57,transfer,1,0,US,low,0,Jessica Holmes,0.6100939750153876,13.54857
TXN00001435,CUST000051,2022-11-12 06:36:09,8239.08,deposit,1,0,US,low,0,Jessica Holmes,0.6100939750153876,11.23908
TXN00002285,CUST000051,2023-02-11 17:50:09,205.83,withdrawal,1,1,TN,medium,1,Jessica Holmes,0.6100939750153876,6.205830000000001
TXN00008793,CUST000051,2025-01-24 07:19:09,137.76,withdrawal,1,1,GG,low,0,Jessica Holmes,0.6100939750153876,5.13776
TXN00004848,CUST000051,2023-11-21 05:23:09,842.75,transfer,1,0,US,low,0,Jessica Holmes,0.6100939750153876,3.84275
TXN00007732,CUST000051,2024-10-01 16:01:09,436.97,withdrawal,1,0,US,low,0,Jessica Holmes,0.6100939750153876,3.43697
TXN00000022,CUST000051,2022-06-14 10:05:09,304.05,deposit,1,0,US,low,0,Jessica Holmes,0.6100939750153876,3.30405
TXN00000920,CUST000051,2022-09-17 21:03:09,288.96,payment,0,1,VE,medium,1,Jessica Holmes,0.6100939750153876,3.28896
TXN00002111,CUST000051,2023-01-24 04:49:09,276.02,deposit,1,0,US,low,0,Jessica Holmes,0.6100939750153876,3.27602
TXN00008456,CUST000051,2024-12-15 06:25:09,259.39,transfer,1,0,US,low,0,Jessica Holmes,0.6100939750153876,3.25939
TXN00000263,CUST000051,2022-07-09 15:11:09,135.1,deposit,1,0,US,low,0,Jessica Holmes,0.6100939750153876,3.1351
TXN00007283,CUST000051,2024-08-16 23:42:09,54.34,withdrawal,1,0,US,low,0,Jessica Holmes,0.6100939750153876,3.05434
TXN00000067,CUST000051,2022-06-17 19:22:09,10.0,deposit,1,0,US,low,0,Jessica Holmes,0.6100939750153876,3.01
TXN00000727,CUST000051,2022-08-29 17:32:09,10.0,withdrawal,1,0,US,low,0,Jessica Holmes,0.6100939750153876,3.01
TXN00007726,CUST000051,2024-10-01 07:09:09,10.0,withdrawal,1,0,US,low,0,Jessica Holmes,0.6100939750153876,3.01
TXN00005724,CUST000051,2024-03-02 23:43:09,2046.05,transfer,0,0,US,low,0,Jessica Holmes,0.6100939750153876,2.04605
TXN00007946,CUST000051,2024-10-23 08:17:09,556.17,payment,0,0,US,low,0,Jessica Holmes,0.6100939750153876,0.5561699999999999
TXN00004458,CUST000051,2023-10-08 01:04:09,554.51,transfer,0,0,US,low,0,Jessica Holmes,0.6100939750153876,0.55451
TXN00003329,CUST000051,2023-06-01 02:27:09,531.29,transfer,0,0,US,low,0,Jessica Holmes,0.6100939750153876,0.5312899999999999
TXN00003601,CUST000051,2023-07-02 23:47:09,401.42,deposit,0,0,US,low,0,Jessica Holmes,0.6100939750153876,0.40142
TXN00008082,CUST000051,2024-11-06 08:28:09,326.16,deposit,0,0,US,low,0,Jessica Holmes,0.6100939750153876,0.32616
TXN00000833,CUST000051,2022-09-10 07:58:09,83.68,transfer,0,0,US,low,0,Jessica Holmes,0.6100939750153876,0.08368
TXN00008896,CUST000051,2025-02-03 04:59:09,26.64,transfer,0,0,US,low,0,Jessica Holmes,0.6100939750153876,0.02664
TXN00005391,CUST000051,2024-01-23 16:19:09,16.34,payment,0,0,US,low,0,Jessica Holmes,0.6100939750153876,0.01634
TXN00002744,CUST000051,2023-04-02 00:36:09,15.11,transfer,0,0,US,low,0,Jessica Holmes,0.6100939750153876,0.01511
TXN00000931,CUST000051,2022-09-19 00:27:09,10.0,transfer,0,0,US,low,0,Jessica Holmes,0.6100939750153876,0.01
TXN00000342,CUST000214,2022-07-19 00:31:09,348.18,deposit,1,1,YE,low,0,Katherine Salas,0.6065478505426987,5.34818
TXN00009937,CUST000214,2025-06-04 02:00:09,741.62,withdrawal,1,0,US,low,0,Katherine Salas,0.6065478505426987,3.74162
TXN00000090,CUST000214,2022-06-20 18:28:09,546.31,deposit,1,0,US,low,0,Katherine Salas,0.6065478505426987,3.54631
TXN00001238,CUST000214,2022-10-20 00:20:09,515.98,payment,0,1,CK,medium,1,Katherine Salas,0.6065478505426987,3.51598
TXN00007236,CUST000214,2024-08-12 18:20:09,330.17,withdrawal,1,0,US,low,0,Katherine Salas,0.6065478505426987,3.33017
TXN00002283,CUST000214,2023-02-11 05:35:09,10.0,payment,0,1,KE,medium,1,Katherine Salas,0.6065478505426987,3.01
TXN00002661,CUST000214,2023-03-24 06:54:09,508.18,transfer,0,1,CV,low,0,Katherine Salas,0.6065478505426987,2.50818
TXN00008017,CUST000214,2024-10-31 09:09:09,273.1,deposit,0,0,US,low,0,Katherine Salas,0.6065478505426987,0.2731
TXN00005002,CUST000214,2023-12-09 07:47:09,213.91,transfer,0,0,US,low,0,Katherine Salas,0.6065478505426987,0.21391
TXN00001687,CUST000854,2022-12-10 22:04:09,194.32,withdrawal,1,0,US,low,0,Donald Miller,0.6064432223278196,3.19432
TXN00005062,CUST000854,2023-12-16 08:57:09,10.0,deposit,1,0,US,low,0,Donald Miller,0.6064432223278196,3.01
TXN00007251,CUST000641,2024-08-13 19:27:09,2149.71,withdrawal,1,0,US,low,0,Michael Stanley,0.6057324710140106,5.149710000000001
TXN00008842,CUST000641,2025-01-29 03:30:09,3233.03,payment,0,0,US,low,0,Michael Stanley,0.6057324710140106,3.2330300000000003
TXN00002785,CUST000641,2023-04-06 05:21:09,273.03,payment,0,0,US,low,0,Michael Stanley,0.6057324710140106,0.27303
TXN00001175,CUST000336,2022-10-14 14:40:09,257.44,deposit,1,0,US,low,0,Andrea Hubbard,0.6027618018738734,3.25744
TXN00002127,CUST000336,2023-01-26 03:30:09,117.6,withdrawal,1,0,US,low,0,Andrea Hubbard,0.6027618018738734,3.1176
TXN00004958,CUST000336,2023-12-04 03:38:09,60.89,transfer,0,1,NL,low,0,Andrea Hubbard,0.6027618018738734,2.06089
TXN00002098,CUST000336,2023-01-22 13:25:09,46.14,deposit,0,1,PF,low,0,Andrea Hubbard,0.6027618018738734,2.04614
TXN00004800,CUST000336,2023-11-16 13:59:09,372.42,payment,0,0,US,low,0,Andrea Hubbard,0.6027618018738734,0.37242000000000003
TXN00009767,CUST000336,2025-05-16 01:22:09,306.17,transfer,0,0,US,low,0,Andrea Hubbard,0.6027618018738734,0.30617
TXN00002823,CUST000336,2023-04-09 15:49:09,250.45,transfer,0,0,US,low,0,Andrea Hubbard,0.6027618018738734,0.25045
TXN00009537,CUST000336,2025-04-18 03:07:09,232.96,transfer,0,0,US,low,0,Andrea Hubbard,0.6027618018738734,0.23296
TXN00002279,CUST000336,2023-02-10 20:45:09,226.34,transfer,0,0,US,low,0,Andrea Hubbard,0.6027618018738734,0.22634
TXN00009980,CUST000336,2025-06-10 03:24:09,168.16,payment,0,0,US,low,0,Andrea Hubbard,0.6027618018738734,0.16816
TXN00002167,CUST000336,2023-01-29 13:03:09,74.21,payment,0,0,US,low,0,Andrea Hubbard,0.6027618018738734,0.07421
TXN00005182,CUST000590,2023-12-30 07:10:09,1914.31,transfer,1,0,US,low,0,Melissa Taylor,0.6024227747787811,4.91431
TXN00007549,CUST000590,2024-09-13 01:28:09,385.66,payment,0,0,US,low,0,Melissa Taylor,0.6024227747787811,0.38566
TXN00002217,CUST000590,2023-02-04 05:01:09,235.41,transfer,0,0,US,low,0,Melissa Taylor,0.6024227747787811,0.23541
TXN00002254,CUST000590,2023-02-08 00:49:09,163.22,transfer,0,0,US,low,0,Melissa Taylor,0.6024227747787811,0.16322
TXN00008918,CUST000590,2025-02-06 08:33:09,155.88,payment,0,0,US,low,0,Melissa Taylor,0.6024227747787811,0.15588
TXN00004665,CUST000590,2023-10-31 13:54:09,53.26,deposit,0,0,US,low,0,Melissa Taylor,0.6024227747787811,0.053259999999999995
TXN00004705,CUST000179,2023-11-05 11:00:09,9751.19,transfer,0,0,US,low,0,Lawrence Adkins,0.6003783379856422,9.751190000000001
TXN00000527,CUST000179,2022-08-08 12:12:09,2110.6,payment,0,1,CR,low,0,Lawrence Adkins,0.6003783379856422,4.1106
TXN00008807,CUST000179,2025-01-26 00:27:09,1951.12,withdrawal,0,1,AS,low,0,Lawrence Adkins,0.6003783379856422,3.95112
TXN00007697,CUST000179,2024-09-28 19:44:09,374.49,deposit,1,0,US,low,0,Lawrence Adkins,0.6003783379856422,3.3744899999999998
TXN00008440,CUST000179,2024-12-12 17:30:09,372.83,transfer,0,1,KE,medium,1,Lawrence Adkins,0.6003783379856422,3.37283
TXN00007507,CUST000179,2024-09-07 10:35:09,64.51,withdrawal,1,0,US,low,0,Lawrence Adkins,0.6003783379856422,3.06451
TXN00006716,CUST000179,2024-06-19 06:56:09,10.0,withdrawal,1,0,US,low,0,Lawrence Adkins,0.6003783379856422,3.01
TXN00001740,CUST000179,2022-12-16 07:48:09,450.32,transfer,0,0,US,low,0,Lawrence Adkins,0.6003783379856422,0.45032
TXN00004353,CUST000179,2023-09-28 15:20:09,254.99,deposit,0,0,US,low,0,Lawrence Adkins,0.6003783379856422,0.25499
TXN00009799,CUST000179,2025-05-20 05:06:09,244.97,withdrawal,0,0,US,low,0,Lawrence Adkins,0.6003783379856422,0.24497
TXN00000846,CUST000179,2022-09-11 05:27:09,179.62,transfer,0,0,US,low,0,Lawrence Adkins,0.6003783379856422,0.17962
TXN00004417,CUST000179,2023-10-04 06:33:09,173.92,transfer,0,0,US,low,0,Lawrence Adkins,0.6003783379856422,0.17392
TXN00008072,CUST000179,2024-11-05 07:24:09,166.59,transfer,0,0,US,low,0,Lawrence Adkins,0.6003783379856422,0.16659000000000002
TXN00004263,CUST000179,2023-09-15 23:29:09,10.0,deposit,0,0,US,low,0,Lawrence Adkins,0.6003783379856422,0.01
TXN00000893,CUST000592,2022-09-15 10:37:09,9489.04,payment,0,0,US,low,0,Kiara Little,0.6001807625940332,9.489040000000001
TXN00004442,CUST000592,2023-10-06 19:05:09,322.75,deposit,1,1,AE,medium,1,Kiara Little,0.6001807625940332,6.32275
TXN00000717,CUST000592,2022-08-29 00:36:09,33.88,transfer,1,0,US,low,0,Kiara Little,0.6001807625940332,3.03388
TXN00009362,CUST000592,2025-03-27 07:42:09,250.3,transfer,0,0,US,low,0,Kiara Little,0.6001807625940332,0.2503
TXN00006370,CUST000592,2024-05-13 11:46:09,10.0,payment,0,0,US,low,0,Kiara Little,0.6001807625940332,0.01
TXN00009832,CUST000753,2025-05-23 10:46:09,223.8,deposit,1,0,US,low,0,Michael Fuentes,0.5976959000362401,3.2237999999999998
TXN00003147,CUST000753,2023-05-11 14:14:09,417.55,transfer,0,0,US,low,0,Michael Fuentes,0.5976959000362401,0.41755000000000003
TXN00000406,CUST000753,2022-07-27 03:46:09,139.82,payment,0,0,US,low,0,Michael Fuentes,0.5976959000362401,0.13982
TXN00002352,CUST000816,2023-02-18 13:05:09,445.57,transfer,0,0,US,low,0,Anna Estes,0.5971629557134208,0.44556999999999997
TXN00009276,CUST000137,2025-03-18 16:57:09,13166.8,transfer,0,1,AU,high,2,Robert Potter,0.5969225659453025,17.1668
TXN00001326,CUST000137,2022-10-30 12:09:09,11339.0,payment,0,0,US,low,0,Robert Potter,0.5969225659453025,11.339
TXN00007081,CUST000137,2024-07-28 13:17:09,7023.74,transfer,0,0,US,low,0,Robert Potter,0.5969225659453025,7.02374
TXN00005068,CUST000137,2023-12-17 06:10:09,6345.42,transfer,0,0,US,low,0,Robert Potter,0.5969225659453025,6.34542
TXN00002151,CUST000137,2023-01-28 01:29:09,237.25,withdrawal,1,0,US,low,0,Robert Potter,0.5969225659453025,3.23725
TXN00005311,CUST000137,2024-01-16 05:42:09,221.0,transfer,0,1,BE,medium,1,Robert Potter,0.5969225659453025,3.221
